district,birth_cohort,exposed,school_intensity,baseline_dev,urban_share,years_schooling,ln_wage,treat_intensity
District001,1974,1,3.0171150649595835,0.5670055288251902,0.5281086590198687,7.555267117684785,2.2083533584699966,3.0171150649595835
District001,1975,1,3.0171150649595835,0.5670055288251902,0.5281086590198687,8.356593982547292,2.51351933123015,3.0171150649595835
District002,1950,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,6.767083627805052,2.0546278489096257,0.0
District002,1951,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,6.339741335559148,2.023393849345081,0.0
District002,1952,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,6.447000528374527,1.8877837493375789,0.0
District002,1953,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,5.705687595844274,2.2592027473394687,0.0
District002,1954,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,7.803111390771392,1.9319913108088682,0.0
District002,1955,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,5.596541636122382,1.2797020850603416,0.0
District002,1956,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,6.135224175410456,2.9232438827932605,0.0
District002,1957,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,6.762260172913541,2.066705236890864,0.0
District002,1958,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,6.9296918107800165,1.9474482060532032,0.0
District002,1959,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,8.215389984286464,2.281604885769015,0.0
District002,1960,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,7.191332458151006,2.0135332199377403,0.0
District002,1961,0,2.9223074591296956,1.6159676453843985,0.3201342686200994,8.321678059459703,2.3050616855571318,0.0
District002,1962,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,9.034950461227492,1.8762435184168522,2.9223074591296956
District002,1963,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,7.9423818191804,2.3715917744594766,2.9223074591296956
District002,1964,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,7.410343060991259,1.9691771208383495,2.9223074591296956
District002,1965,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,11.233324699043498,1.787873200981307,2.9223074591296956
District002,1966,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,7.650252653811426,2.8098407425296443,2.9223074591296956
District002,1967,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,8.682852520275375,2.7972777942272837,2.9223074591296956
District002,1968,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,8.213980611947772,2.9311682101484737,2.9223074591296956
District002,1969,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,8.762637210273446,2.193696971671256,2.9223074591296956
District002,1970,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,9.50598556590295,2.2795402752067724,2.9223074591296956
District002,1971,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,8.481458239277702,2.3676287883383176,2.9223074591296956
District002,1972,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,8.709673590295269,2.1983877308188586,2.9223074591296956
District002,1973,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,9.250247965217227,2.2233919266720372,2.9223074591296956
District002,1974,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,9.41441772508905,2.929332981175432,2.9223074591296956
District002,1975,1,2.9223074591296956,1.6159676453843985,0.3201342686200994,7.594000519363024,2.073155735217611,2.9223074591296956
District003,1950,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.553547026595981,1.9036413519622022,0.0
District003,1951,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,5.06007787568112,1.8463367133733364,0.0
District003,1952,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,3.763224167095207,1.8212292296142232,0.0
District003,1953,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,5.8146738816251196,1.6312623727165259,0.0
District003,1954,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,4.962784849152481,1.0774500238765166,0.0
District003,1955,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,5.9025733867140895,1.3528641020614844,0.0
District003,1956,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.625719820484716,2.034449249834576,0.0
District003,1957,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.16483976261084,1.816376661770764,0.0
District003,1958,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.001858266144511,1.4582052864351884,0.0
District003,1959,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.711559669554232,2.0077959333900868,0.0
District003,1960,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,5.512297324260697,2.0545492597888098,0.0
District003,1961,0,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.534908393387751,1.8307254645121722,0.0
District003,1962,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,7.101106789393184,1.540749564082264,4.016191738573935
District003,1963,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,8.116210539353707,2.3290860513067857,4.016191738573935
District003,1964,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,5.343041294572653,2.0294797286287363,4.016191738573935
District003,1965,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.6807380976550155,1.3071808185989533,4.016191738573935
District003,1966,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,8.473114586073468,1.7880387001312945,4.016191738573935
District003,1967,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.280090451938752,2.2721548699337264,4.016191738573935
District003,1968,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,7.239241012725536,2.1451579948569974,4.016191738573935
District003,1969,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,7.057957539013076,2.380061855439499,4.016191738573935
District003,1970,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.9597507357653114,2.2836180784942037,4.016191738573935
District003,1971,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.972937658121686,1.738274727148076,4.016191738573935
District003,1972,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.534768861844793,2.1457169182121674,4.016191738573935
District003,1973,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,8.168728923050331,1.8689303255676135,4.016191738573935
District003,1974,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,7.604019041458227,2.563060809987326,4.016191738573935
District003,1975,1,4.016191738573935,-1.2695153834726676,0.25725401184130303,6.003368325623834,2.1512894179510065,4.016191738573935
District004,1950,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,6.948484744274355,1.894864708792191,0.0
District004,1951,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,6.361009417766995,2.3013721481491385,0.0
District004,1952,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,6.624745015870644,1.814024785530183,0.0
District004,1953,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,6.920508162742174,1.5533989107350132,0.0
District004,1954,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,6.121812024695355,2.1023948657325375,0.0
District004,1955,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,6.473611395185973,2.412168153337446,0.0
District004,1956,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,4.583239324436795,2.2838033798590938,0.0
District004,1957,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,5.367597426223769,1.4207600452971698,0.0
District004,1958,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,5.870384978547579,2.412069422969245,0.0
District004,1959,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,6.063244011565027,2.530156216985294,0.0
District004,1960,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,4.931542072855493,1.9415905207756998,0.0
District004,1961,0,3.905077356891863,-0.3970854398761121,0.5243044499097961,6.889878049452989,2.399683103805993,0.0
District004,1962,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,8.906471185804092,1.684273143653598,3.905077356891863
District004,1963,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,7.1702134660764925,2.0238709363098057,3.905077356891863
District004,1964,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,8.03503244326146,2.0673332755809692,3.905077356891863
District004,1965,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,8.213714975756254,2.3107630986579486,3.905077356891863
District004,1966,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,7.584031464060813,2.029215884652491,3.905077356891863
District004,1967,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,7.149804857580889,1.872472586228391,3.905077356891863
District004,1968,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,8.562789039084818,2.5994044523824886,3.905077356891863
District004,1969,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,7.755985086247575,2.4510066435678004,3.905077356891863
District004,1970,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,8.397489293256662,2.2896323334413,3.905077356891863
District004,1971,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,8.074627126271386,2.449948758048907,3.905077356891863
District004,1972,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,7.492471854191688,2.6378130237384494,3.905077356891863
District004,1973,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,9.091335238780081,1.9087702107681654,3.905077356891863
District004,1974,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,7.824956363839086,2.7124753167857745,3.905077356891863
District004,1975,1,3.905077356891863,-0.3970854398761121,0.5243044499097961,8.312398559065093,1.6273480326808074,3.905077356891863
District005,1950,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,5.480464091777176,1.5963292475344417,0.0
District005,1951,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,5.264149572280367,2.231243488877946,0.0
District005,1952,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,5.589034370968264,2.1150423261897524,0.0
District005,1953,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,5.344700181863498,1.7680618409083775,0.0
District005,1954,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,5.693363409805039,2.278800261783543,0.0
District005,1955,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,4.0649216234289725,1.958746965572547,0.0
District005,1956,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,5.2373254648509,1.5652470111900194,0.0
District005,1957,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,3.987274848769447,1.6334277654326805,0.0
District005,1958,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,4.036994272162212,1.1808306698086652,0.0
District005,1959,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,4.5839173423466235,1.544861166431095,0.0
District005,1960,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,5.168273762819245,1.0813950250570334,0.0
District005,1961,0,5.063123866734337,-0.9898703647698397,0.44839298911498404,7.125959065142994,1.9891309147137262,0.0
District005,1962,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,8.770565862731678,2.019510000910727,5.063123866734337
District005,1963,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,9.71999021111216,2.6104552362571933,5.063123866734337
District005,1964,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,7.617627327266326,2.0511068504991896,5.063123866734337
District005,1965,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,6.9240692087771665,1.58577105972947,5.063123866734337
District005,1966,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,8.455434823851977,2.494968585952621,5.063123866734337
District005,1967,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,8.400439790438904,2.4154750379060683,5.063123866734337
District005,1968,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,8.074986290951326,1.929035815178571,5.063123866734337
District005,1969,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,7.241452311918343,1.714719705489429,5.063123866734337
District005,1970,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,7.029744844495907,2.2015296489526173,5.063123866734337
District005,1971,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,7.713494587245547,1.6879829759038554,5.063123866734337
District005,1972,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,6.62530649902104,1.0511797080416785,5.063123866734337
District005,1973,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,8.55341046956164,2.2707961391676825,5.063123866734337
District005,1974,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,10.173381559383428,2.5266095639931665,5.063123866734337
District005,1975,1,5.063123866734337,-0.9898703647698397,0.44839298911498404,9.564891650061366,1.952032781602264,5.063123866734337
District006,1950,0,2.9597331319243705,0.490849189653043,0.36922986110914763,6.736483195091421,2.0104116569214376,0.0
District006,1951,0,2.9597331319243705,0.490849189653043,0.36922986110914763,6.37218775615609,1.956057642018707,0.0
District006,1952,0,2.9597331319243705,0.490849189653043,0.36922986110914763,6.4633527321764515,1.7744905664696764,0.0
District006,1953,0,2.9597331319243705,0.490849189653043,0.36922986110914763,7.3486830615066125,2.4095437800639004,0.0
District006,1954,0,2.9597331319243705,0.490849189653043,0.36922986110914763,6.7622037328415265,1.1893652831214325,0.0
District006,1955,0,2.9597331319243705,0.490849189653043,0.36922986110914763,5.316368302282518,2.0357995837239575,0.0
District006,1956,0,2.9597331319243705,0.490849189653043,0.36922986110914763,5.36604416745223,1.7118437631045038,0.0
District006,1957,0,2.9597331319243705,0.490849189653043,0.36922986110914763,7.73992740770693,1.8840185438351176,0.0
District006,1958,0,2.9597331319243705,0.490849189653043,0.36922986110914763,6.135193035373364,1.2316178891959888,0.0
District006,1959,0,2.9597331319243705,0.490849189653043,0.36922986110914763,6.0194488693028,1.562927269487071,0.0
District006,1960,0,2.9597331319243705,0.490849189653043,0.36922986110914763,7.920487046890372,2.032120362147445,0.0
District006,1961,0,2.9597331319243705,0.490849189653043,0.36922986110914763,6.25309001261182,1.8236680002824202,0.0
District006,1962,1,2.9597331319243705,0.490849189653043,0.36922986110914763,7.863803545544592,2.3146829670696922,2.9597331319243705
District006,1963,1,2.9597331319243705,0.490849189653043,0.36922986110914763,6.833870710871569,1.5173628193254802,2.9597331319243705
District006,1964,1,2.9597331319243705,0.490849189653043,0.36922986110914763,8.168032005366955,1.9999869256443275,2.9597331319243705
District006,1965,1,2.9597331319243705,0.490849189653043,0.36922986110914763,7.633405712804199,2.1080033639412528,2.9597331319243705
District006,1966,1,2.9597331319243705,0.490849189653043,0.36922986110914763,5.962337334233887,1.7468317664056936,2.9597331319243705
District006,1967,1,2.9597331319243705,0.490849189653043,0.36922986110914763,8.793654483577281,2.2338609174185255,2.9597331319243705
District006,1968,1,2.9597331319243705,0.490849189653043,0.36922986110914763,7.602085354712562,2.3855089068887856,2.9597331319243705
District006,1969,1,2.9597331319243705,0.490849189653043,0.36922986110914763,7.261065743824142,1.7405260221559233,2.9597331319243705
District006,1970,1,2.9597331319243705,0.490849189653043,0.36922986110914763,7.476659421112696,1.6084191685489317,2.9597331319243705
District006,1971,1,2.9597331319243705,0.490849189653043,0.36922986110914763,6.465581153286198,1.7580275279613944,2.9597331319243705
District006,1972,1,2.9597331319243705,0.490849189653043,0.36922986110914763,8.81655621937131,1.9552754478185597,2.9597331319243705
District006,1973,1,2.9597331319243705,0.490849189653043,0.36922986110914763,7.74604226083939,1.5225191233886601,2.9597331319243705
District006,1974,1,2.9597331319243705,0.490849189653043,0.36922986110914763,8.010048677323978,2.169409903091436,2.9597331319243705
District006,1975,1,2.9597331319243705,0.490849189653043,0.36922986110914763,8.710757337251641,2.132206475465811,2.9597331319243705
District007,1950,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.901712632566769,1.8193919474800453,0.0
District007,1951,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.586117108071745,1.7859979484675983,0.0
District007,1952,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,5.963309381839913,1.9034059581666891,0.0
District007,1953,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,7.481313689769674,2.6765355789865195,0.0
District007,1954,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.735275875819327,1.697921655889922,0.0
District007,1955,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,5.5088870474117595,1.2398571251936439,0.0
District007,1956,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,5.507146315624727,1.864353434914995,0.0
District007,1957,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.479933717847666,1.6768971506009402,0.0
District007,1958,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,5.18888646165896,1.382282084022551,0.0
District007,1959,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.9653626705210705,2.330712929423112,0.0
District007,1960,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.443966131418227,1.9017940161821154,0.0
District007,1961,0,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.567646510552917,1.9056363768248514,0.0
District007,1962,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,7.881470913489551,1.9134977878237924,1.870293681208496
District007,1963,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.7777325029211575,1.9827331632106182,1.870293681208496
District007,1964,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.329704285229011,1.9129612804289142,1.870293681208496
District007,1965,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,8.200547497229792,2.222785468971195,1.870293681208496
District007,1966,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,8.160795670965166,2.4436533400757066,1.870293681208496
District007,1967,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,5.79655079149456,1.963997387060779,1.870293681208496
District007,1968,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,7.411952052292353,2.1860123919942493,1.870293681208496
District007,1969,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.583643150846923,2.271821053788051,1.870293681208496
District007,1970,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,7.301165394529055,1.8476449047792478,1.870293681208496
District007,1971,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,7.074676362717332,1.715960972887649,1.870293681208496
District007,1972,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,4.825313852475173,1.9537651805639058,1.870293681208496
District007,1973,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,6.97268086345749,1.88157068750067,1.870293681208496
District007,1974,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,5.858235590509522,1.934173027609716,1.870293681208496
District007,1975,1,1.870293681208496,-0.10508380964136432,0.12474521891145876,5.487564624319151,1.115143090804787,1.870293681208496
District008,1950,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,5.376211962617323,1.1970468215021546,0.0
District008,1951,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,7.98483443994633,2.538886012275003,0.0
District008,1952,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.509417538282047,1.7935967826432584,0.0
District008,1953,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,7.240790544395287,2.034551825491164,0.0
District008,1954,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,5.689779681082397,1.6230866293207298,0.0
District008,1955,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,5.394189219867978,1.4935465325951711,0.0
District008,1956,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,6.80907241602402,1.2151516551845802,0.0
District008,1957,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.673178106095875,1.9399965571012823,0.0
District008,1958,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,6.238478602229174,1.2265984784426882,0.0
District008,1959,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,7.023826927631911,2.0312057125380645,0.0
District008,1960,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,6.9467513083622,2.0582987804238897,0.0
District008,1961,0,3.0974194588833437,1.4408751413951528,0.3944033682493027,5.68400098329384,1.9198711250947924,0.0
District008,1962,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,9.793422521979934,2.276063552372385,3.0974194588833437
District008,1963,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.122148104017976,2.1910719840778263,3.0974194588833437
District008,1964,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.58645375030247,1.7869317642238083,3.0974194588833437
District008,1965,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,9.13109235550539,2.0252804532249074,3.0974194588833437
District008,1966,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.67589601951357,2.0656045246556913,3.0974194588833437
District008,1967,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,7.411569617816542,2.018385208456514,3.0974194588833437
District008,1968,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.175809362601033,1.8327503506283118,3.0974194588833437
District008,1969,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.278832635875375,2.3437240292958346,3.0974194588833437
District008,1970,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,10.307494580331179,2.7415338077569995,3.0974194588833437
District008,1971,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.333996764704224,1.895100135748097,3.0974194588833437
District008,1972,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,7.596821567173857,1.7486810706535494,3.0974194588833437
District008,1973,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,9.810032751607622,1.8077200804592475,3.0974194588833437
District008,1974,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.819150409418567,1.9606163754484704,3.0974194588833437
District008,1975,1,3.0974194588833437,1.4408751413951528,0.3944033682493027,8.348167962830765,1.8567102244498626,3.0974194588833437
District009,1950,0,4.170408311360593,0.16262314068057365,0.3470353179426208,5.228140009729312,2.1471299407437203,0.0
District009,1951,0,4.170408311360593,0.16262314068057365,0.3470353179426208,6.979446103448996,2.0831824750366708,0.0
District009,1952,0,4.170408311360593,0.16262314068057365,0.3470353179426208,6.41427747058489,1.9968776649279882,0.0
District009,1953,0,4.170408311360593,0.16262314068057365,0.3470353179426208,6.3151215245217625,1.8448081512256276,0.0
District009,1954,0,4.170408311360593,0.16262314068057365,0.3470353179426208,5.579077393992757,1.523629881288216,0.0
District009,1955,0,4.170408311360593,0.16262314068057365,0.3470353179426208,6.3170551743641505,1.9954206389222346,0.0
District009,1956,0,4.170408311360593,0.16262314068057365,0.3470353179426208,7.984623510774511,2.014982863495358,0.0
District009,1957,0,4.170408311360593,0.16262314068057365,0.3470353179426208,7.33017354350557,1.3248411056006772,0.0
District009,1958,0,4.170408311360593,0.16262314068057365,0.3470353179426208,6.0978257573228145,1.3887999775974098,0.0
District009,1959,0,4.170408311360593,0.16262314068057365,0.3470353179426208,5.859184746224465,2.010720651025748,0.0
District009,1960,0,4.170408311360593,0.16262314068057365,0.3470353179426208,7.543654226703573,1.5152457696799115,0.0
District009,1961,0,4.170408311360593,0.16262314068057365,0.3470353179426208,6.982402963336977,2.2939743201330716,0.0
District009,1962,1,4.170408311360593,0.16262314068057365,0.3470353179426208,8.057783274140125,1.888469722633205,4.170408311360593
District009,1963,1,4.170408311360593,0.16262314068057365,0.3470353179426208,8.374383629114346,2.587305772346173,4.170408311360593
District009,1964,1,4.170408311360593,0.16262314068057365,0.3470353179426208,7.9662713133071135,1.6583200104816107,4.170408311360593
District009,1965,1,4.170408311360593,0.16262314068057365,0.3470353179426208,9.548873601678581,1.896099822807094,4.170408311360593
District009,1966,1,4.170408311360593,0.16262314068057365,0.3470353179426208,8.443845668733225,2.0513718716814235,4.170408311360593
District009,1967,1,4.170408311360593,0.16262314068057365,0.3470353179426208,8.300747740895655,2.099047683744376,4.170408311360593
District009,1968,1,4.170408311360593,0.16262314068057365,0.3470353179426208,8.748292023586206,2.2757437188354275,4.170408311360593
District009,1969,1,4.170408311360593,0.16262314068057365,0.3470353179426208,8.084226266693545,1.8294944623980536,4.170408311360593
District009,1970,1,4.170408311360593,0.16262314068057365,0.3470353179426208,7.8976027073089545,2.318999100336456,4.170408311360593
District009,1971,1,4.170408311360593,0.16262314068057365,0.3470353179426208,7.8371108462420365,1.804388764510096,4.170408311360593
District009,1972,1,4.170408311360593,0.16262314068057365,0.3470353179426208,7.021158435139242,2.5065322352088897,4.170408311360593
District009,1973,1,4.170408311360593,0.16262314068057365,0.3470353179426208,7.873103083966431,2.343001417945494,4.170408311360593
District009,1974,1,4.170408311360593,0.16262314068057365,0.3470353179426208,7.985450490677521,2.161430826791499,4.170408311360593
District009,1975,1,4.170408311360593,0.16262314068057365,0.3470353179426208,6.850433852920483,1.9211023935268714,4.170408311360593
District010,1950,0,0.6067990998274815,-0.8659267703911884,0.37563106199631574,5.926371430942468,2.0536263255891045,0.0
District010,1951,0,0.6067990998274815,-0.8659267703911884,0.37563106199631574,5.50903690248125,1.769924024342303,0.0
District010,1952,0,0.6067990998274815,-0.8659267703911884,0.37563106199631574,5.75027185814713,1.8544603698450963,0.0
District010,1953,0,0.6067990998274815,-0.8659267703911884,0.37563106199631574,3.798107631606043,1.6834007265070345,0.0
District010,1954,0,0.6067990998274815,-0.8659267703911884,0.37563106199631574,4.402042764370068,1.539813066995332,0.0
