iso3,country,region,year,poor,temp_c,precip_mm,log_gdppc,gdp_growth,temp_dev,precip_dev,temp_dev_poor
C001,Country 1,Asia,1987,0,18.635388506389,1150.983114678274,9.506486578960608,0.024103873622709833,0.6039798965910244,287.4356943787086,0.0
C001,Country 1,Asia,1988,0,18.21429804801442,943.982290179615,9.524529699151996,0.01804312019138752,0.18288943821644565,80.43486988004963,0.0
C001,Country 1,Asia,1989,0,17.416817421489046,572.5341521878072,9.53633181998374,0.011802120831743167,-0.6145911883089283,-291.0132681117582,-0.0
C001,Country 1,Asia,1990,0,18.9972344683761,586.9235067494744,9.587484473965931,0.05115265398219089,0.9658258585781248,-276.62391355009095,0.0
C001,Country 1,Asia,1991,0,17.902099133754444,716.8162972145392,9.594163021914357,0.0066785479484249375,-0.12930947604353094,-146.73112308502618,-0.0
C001,Country 1,Asia,1992,0,18.63363622929487,835.1683229179557,9.605644229414517,0.011481207500161423,0.6022276194968939,-28.379097381609654,0.0
C001,Country 1,Asia,1993,0,17.209131318245237,1229.3864880761212,9.6221649175245,0.01652068810998318,-0.8222772915527372,365.8390677765558,-0.0
C001,Country 1,Asia,1994,0,20.605202254426366,848.9409229795075,9.650184807539338,0.028019890014836568,2.5737936446283918,-14.606497320057883,0.0
C001,Country 1,Asia,1995,0,18.609195864178886,1102.4696483142568,9.655591820120257,0.0054070125809185035,0.5777872543809117,238.92222801469143,0.0
C001,Country 1,Asia,1996,0,18.051522610045204,511.7400169623721,9.656311685205887,0.0007198650856301368,0.020114000247229313,-351.80740333719325,0.0
C001,Country 1,Asia,1997,0,20.22013288619066,935.834423197367,9.665485507619664,0.009173822413776294,2.188724276392687,72.28700289780159,0.0
C001,Country 1,Asia,1998,0,14.832054175457905,653.0683907611731,9.685940739427188,0.020455231807525114,-3.1993544343400693,-210.4790295383923,-0.0
C001,Country 1,Asia,1999,0,18.546646796537644,1095.4242615652263,9.70973507881402,0.02379433938683196,0.5152381867396691,231.87684126566091,0.0
C001,Country 1,Asia,2000,0,16.894619201715226,1215.4180747559897,9.708916660051544,-0.0008184187624762501,-1.1367894080827483,351.8706544564243,-0.0
C001,Country 1,Asia,2001,0,18.21004235907158,730.5512422149887,9.713296005441581,0.004379345390036416,0.17863374927360454,-132.99617808457663,0.0
C001,Country 1,Asia,2002,0,18.031320733576443,1173.439748010414,9.728400100958712,0.01510409551713147,-8.78762215315021e-05,309.8923277108486,-0.0
C001,Country 1,Asia,2003,0,17.64359103692555,760.7340658310926,9.749992648651181,0.021592547692468395,-0.38781757287242513,-102.81335446847277,-0.0
C001,Country 1,Asia,2004,0,17.381976207115876,824.0550428550619,9.780047646194252,0.030054997543069926,-0.6494324026820983,-39.49237744450352,-0.0
C001,Country 1,Asia,2005,0,17.715929442936403,667.6824094606218,9.791237033299234,0.011189387104982629,-0.3154791668615715,-195.8650108389436,-0.0
C001,Country 1,Asia,2006,0,18.429394157943765,921.9644822258767,9.806200185373395,0.014963152074161596,0.39798554814579035,58.41706192631136,0.0
C001,Country 1,Asia,2007,0,19.747821002868147,419.8702382658931,9.829684984526263,0.023484799152868545,1.716412393070172,-443.6771820336723,0.0
C001,Country 1,Asia,2008,0,15.657631032349794,800.004820893731,9.87998660156458,0.05030161703831648,-2.3737775774481804,-63.54259940583438,-0.0
C001,Country 1,Asia,2009,0,17.94069429499959,1035.7883034231006,9.88166074634031,0.0016741447757301752,-0.0907143147983831,172.24088312353524,-0.0
C001,Country 1,Asia,2010,0,17.509629117952755,1158.871036175527,9.898240907450464,0.016580161110153514,-0.5217794918452192,295.32361587596165,-0.0
C002,Country 2,Americas,1960,0,20.75902053763091,575.9221682443978,9.503027636415071,0.03791126416069611,1.7603500543204902,-442.4537875180099,0.0
C002,Country 2,Americas,1961,0,19.298005908376027,898.7737634045242,9.520786974607562,0.01775933819249007,0.29933542506560684,-119.6021923578835,0.0
C002,Country 2,Americas,1962,0,17.606512208130844,1044.0342113806048,9.532169393605768,0.011382418998206313,-1.3921582751795754,25.65825561819713,-0.0
C002,Country 2,Americas,1963,0,20.632528500049926,941.2392910596815,9.549732131804944,0.01756273819917701,1.6338580167395058,-77.1366647027262,0.0
C002,Country 2,Americas,1964,0,17.729038676410063,849.0032439841756,9.552817832787735,0.003085700982790795,-1.2696318069003567,-169.3727117782321,-0.0
C002,Country 2,Americas,1965,0,20.25930663463109,1020.9952131382217,9.574328700251343,0.02151086746360721,1.2606361513206714,2.6192573758140725,0.0
C002,Country 2,Americas,1966,0,20.144433273609774,810.5325537713605,9.587538280143084,0.013209579891741822,1.1457627902993544,-207.84340199104713,0.0
C002,Country 2,Americas,1967,0,22.720042760473657,1008.9945969401098,9.594446294006527,0.006908013863442569,3.721372277163237,-9.381358822297898,0.0
C002,Country 2,Americas,1968,0,19.56167292158979,1198.7458459071256,9.6229226409825,0.028476346975972063,0.5630024382793692,180.36989014471794,0.0
C002,Country 2,Americas,1969,0,18.279884117693136,1322.3262055232842,9.641491528175916,0.0185688871934165,-0.7187863656172837,303.95024976087655,-0.0
C002,Country 2,Americas,1970,0,17.953902814865025,1326.3843241845755,9.637850734327902,-0.0036407938480140217,-1.0447676684453953,308.0083684221678,-0.0
C002,Country 2,Americas,1971,0,20.325223199994976,1117.9125034621325,9.655262429726447,0.017411695398544907,1.3265527166845565,99.53654769972479,0.0
C002,Country 2,Americas,1972,0,21.47932857657443,1104.9628731490232,9.658828293517871,0.003565863791424772,2.4806580932640117,86.58691738661548,0.0
C002,Country 2,Americas,1973,0,19.267829233719187,1339.6235930725989,9.652167204832692,-0.0066610886851799465,0.26915875040876713,321.2476373101912,0.0
C002,Country 2,Americas,1974,0,19.524817702027367,1290.8765016588343,9.673909030587177,0.021741825754485185,0.5261472187169467,272.5005458964266,0.0
C002,Country 2,Americas,1975,0,18.45754233116839,1121.1485742243067,9.67793015310539,0.004021122518211484,-0.5411281521420293,102.77261846189901,-0.0
C002,Country 2,Americas,1976,0,19.116002728278474,1029.7431534242016,9.674511319676574,-0.0034188334288148634,0.11733224496805406,11.367197661793966,0.0
C002,Country 2,Americas,1977,0,17.735800246423224,875.9254156085062,9.690271055133364,0.015759735456789922,-1.2628702368871956,-142.45054015390144,-0.0
C002,Country 2,Americas,1978,0,20.045681427147972,1014.5994590888199,9.682440279119737,-0.00783077601362646,1.0470109438375523,-3.776496673587758,0.0
C002,Country 2,Americas,1979,0,19.461955912806232,832.5228137504339,9.690000218346484,0.007559939226746293,0.4632854294958122,-185.85314201197377,0.0
C002,Country 2,Americas,1980,0,16.495714907224983,1008.2624125459371,9.70320599049123,0.013205772144745588,-2.502955576085437,-10.113543216470589,-0.0
C002,Country 2,Americas,1981,0,19.855754561236704,1356.274151422445,9.712768565157843,0.009562574666614433,0.8570840779262845,337.89819566003723,0.0
C002,Country 2,Americas,1982,0,17.361618578577957,881.9017444511455,9.71812214225834,0.005353577100496445,-1.6370519047324628,-136.47421131126214,-0.0
C002,Country 2,Americas,1983,0,18.723305438917745,1018.4570301162254,9.752986223519239,0.034864081260899155,-0.2753650443926752,0.08107435381771211,-0.0
C002,Country 2,Americas,1984,0,19.466032374335345,897.7962311782943,9.779090796274595,0.026104572755355812,0.4673618910249253,-120.57972458411336,0.0
C002,Country 2,Americas,1985,0,18.56230469059077,1279.2455206715633,9.7823199264168,0.0032291301422048835,-0.4363657927196485,260.86956490915566,-0.0
C002,Country 2,Americas,1986,0,20.08885041700778,1177.514669335552,9.78081715043003,-0.0015027759867711366,1.0901799336973603,159.1387135731444,0.0
C002,Country 2,Americas,1987,0,18.517004659661588,662.2224358383369,9.80241208467533,0.02159493424530023,-0.48166582364883226,-356.1535199240708,-0.0
C002,Country 2,Americas,1988,0,16.169231441181147,965.4292650056149,9.802945709891711,0.0005336252163804407,-2.829439042129273,-52.946690756792805,-0.0
C002,Country 2,Americas,1989,0,17.784999458592196,1034.9669885824887,9.819338183046368,0.016392473154655772,-1.2136710247182236,16.591032820081068,-0.0
C002,Country 2,Americas,1990,0,19.948499502052922,979.8552184911066,9.843726308109389,0.02438812506302152,0.949829018742502,-38.52073727130107,0.0
C002,Country 2,Americas,1991,0,18.532721734275245,836.8475736115863,9.856877246052465,0.013150937943076275,-0.46594874903517436,-181.52838215082136,-0.0
C002,Country 2,Americas,1992,0,18.098123002562506,1159.7382389990094,9.860031810605522,0.0031545645530576833,-0.9005474807479139,141.36228323660168,-0.0
C002,Country 2,Americas,1993,0,20.557600052535825,668.4706054781825,9.86104843729475,0.0010166266892283997,1.5589295692254055,-349.90535028422516,0.0
C002,Country 2,Americas,1994,0,18.73859237746345,756.0081473487323,9.888235514576238,0.02718707728148706,-0.26007810584696855,-262.36780841367533,-0.0
C002,Country 2,Americas,1995,0,19.30772551784948,1216.4717081308247,9.90527860535802,0.01704309078178248,0.30905503453906036,198.09575236841704,0.0
C002,Country 2,Americas,1996,0,19.40589539338626,882.7158724685894,9.900106621162736,-0.005171984195283842,0.40722491007583983,-135.66008329381827,0.0
C002,Country 2,Americas,1997,0,17.637992547571518,940.357535739009,9.908332872786348,0.008226251623610497,-1.3606779357389023,-78.01842002339868,-0.0
C002,Country 2,Americas,1998,0,20.64767757142569,1028.0940771019013,9.923865605959108,0.015532733172759411,1.649007088115269,9.718121339493678,0.0
C002,Country 2,Americas,1999,0,17.178746245172775,784.5887149898178,9.917685402490573,-0.006180203468535277,-1.819924238137645,-233.78724077258983,-0.0
C002,Country 2,Americas,2000,0,18.983969079569658,1119.8316609591054,9.949492462156094,0.031807059665521546,-0.014701403740762231,101.45570519669775,-0.0
C002,Country 2,Americas,2001,0,18.823980253039096,1180.769256162755,9.947781813276228,-0.0017106488798661681,-0.1746902302713238,162.39330040034736,-0.0
C002,Country 2,Americas,2002,0,19.613070265491952,960.2406566763443,9.963939605435804,0.01615779215957601,0.6143997821815326,-58.135299086063355,0.0
C002,Country 2,Americas,2003,0,17.927112696073817,1193.8834260521842,9.977588797185266,0.013649191749461831,-1.0715577872366033,175.5074702897765,-0.0
C002,Country 2,Americas,2004,0,17.16503385965686,1065.421202014647,10.003384455186316,0.025795658001050457,-1.833636623653561,47.04524625223928,-0.0
C002,Country 2,Americas,2005,0,17.6862367997881,802.040476351086,10.015310153081156,0.01192569789484088,-1.3124336835223183,-216.33547941132167,-0.0
C002,Country 2,Americas,2006,0,18.293082685400993,743.5850866955084,10.025030001220548,0.009719848139392659,-0.7055877979094269,-274.7908690668993,-0.0
C002,Country 2,Americas,2007,0,16.279219702308882,1081.8822252145985,10.013989707200173,-0.011040294020375058,-2.7194507810015374,63.50626945219085,-0.0
C002,Country 2,Americas,2008,0,19.649931849906213,1254.3435016659473,10.003528451846025,-0.010461255354148047,0.6512613665957936,235.96754590353964,0.0
C002,Country 2,Americas,2009,0,18.63952454317863,1211.9099034445012,10.02076595761888,0.017237505772853642,-0.35914594013178913,193.53394768209353,-0.0
C002,Country 2,Americas,2010,0,22.434112731194755,1063.7819021628331,10.022669445673687,0.0019034880548075414,3.4354422478843354,45.40594640042548,0.0
C003,Country 3,Asia,1960,0,19.882206887319832,889.7728717183774,8.198490063120005,0.013246066436821271,-1.5916460653365299,-203.21513839659372,-0.0
C003,Country 3,Asia,1961,0,21.447274314483618,1134.848404540259,8.215664052645309,0.017173989525303253,-0.02657863817274375,41.86039442528795,-0.0
C003,Country 3,Asia,1963,0,21.0557556182187,1284.508856430603,8.242915146659168,0.0027151886599294864,-0.41809733443766106,191.52084631563184,-0.0
C003,Country 3,Asia,1964,0,22.005010373827417,1037.443203622259,8.240383208190497,-0.0025319384686717135,0.5311574211710557,-55.54480649271204,0.0
C003,Country 3,Asia,1965,0,19.63036937121423,1061.805452798149,8.246349261174108,0.005966052983611128,-1.8434835814421326,-31.182557316822113,-0.0
C003,Country 3,Asia,1966,0,21.461575786229925,989.2246313108111,8.27152746399601,0.02517820282190139,-0.012277166426436281,-103.76337880415997,-0.0
C003,Country 3,Asia,1967,0,24.25106264602039,1032.1878234207695,8.252857633421911,-0.01866983057409878,2.7772096933640285,-60.80018669420156,0.0
C003,Country 3,Asia,1968,0,22.257581074515983,1276.2298272454668,8.238532573098224,-0.01432506032368754,0.783728121859621,183.24181713049575,0.0
C003,Country 3,Asia,1969,0,22.690652544689275,939.4823851553149,8.249145182459094,0.01061260936086951,1.2167995920329133,-153.5056249596562,0.0
C003,Country 3,Asia,1970,0,19.433196867769176,987.4582452812458,8.252766297269057,0.0036211148099625397,-2.0406560848871855,-105.52976483372527,-0.0
C003,Country 3,Asia,1971,0,22.059797581399597,896.1990784651548,8.26556057000203,0.012794272732973861,0.5859446287432348,-196.78893164981628,0.0
C003,Country 3,Asia,1972,0,22.35194848044512,833.7570667758964,8.259857580843995,-0.005702989158035167,0.8780955277887585,-259.23094333907466,0.0
C003,Country 3,Asia,1973,0,21.130285367003992,1021.3855037407334,8.27093377645898,0.011076195614984213,-0.34356758565236944,-71.60250637423769,-0.0
C003,Country 3,Asia,1974,0,22.493985722451683,1318.986627079098,8.280175579358374,0.009241802899393631,1.020132769795321,225.998616964127,0.0
C003,Country 3,Asia,1975,0,22.526181216971782,831.4705068743838,8.311249755062695,0.031074175704320344,1.0523282643154204,-261.5175032405873,0.0
C003,Country 3,Asia,1976,0,22.52565845657802,747.1346176246782,8.346037419395268,0.03478766433257222,1.0518055039216598,-345.8533924902929,0.0
C003,Country 3,Asia,1977,0,21.687198645355043,1085.9550676590472,8.380300741759445,0.034263322364176396,0.21334569269868098,-7.0329424559238305,0.0
C003,Country 3,Asia,1978,0,24.10826474064996,981.2627758885136,8.401598560949191,0.021297819189745788,2.6344117879935993,-111.72523422645747,0.0
C003,Country 3,Asia,1979,0,21.113210430693407,1212.9294036902375,8.415911327699423,0.014312766750231787,-0.360642521962955,119.94139357526637,-0.0
C003,Country 3,Asia,1980,0,20.47887739996403,1251.3195219069255,8.433371473647917,0.0174601459484947,-0.9949755526923312,158.33151179195443,-0.0
C003,Country 3,Asia,1981,0,22.06376011081238,977.9451970146158,8.434334535812472,0.0009630621645557412,0.58990715815602,-115.04281310035526,0.0
C003,Country 3,Asia,1982,0,20.1535832361182,974.8744833335758,8.443491039193693,0.009156503381221846,-1.32026971653816,-118.11352678139531,-0.0
C003,Country 3,Asia,1983,0,22.895844255132097,967.2332585151443,8.477177435939401,0.03368639674570749,1.4219913024757354,-125.75475159982682,0.0
C003,Country 3,Asia,1984,0,20.371788257971552,1052.4967471126747,8.474821697483838,-0.002355738455563621,-1.1020646946848096,-40.491263002296364,-0.0
C003,Country 3,Asia,1985,0,18.923492771612906,1187.6467391011602,8.47798135781706,0.0031596603332216637,-2.5503601810434553,94.65872898618909,-0.0
C003,Country 3,Asia,1986,0,20.71409788913003,1084.770566366532,8.497302718896854,0.019321361079794694,-0.759755063526331,-8.21744374843911,-0.0
C003,Country 3,Asia,1987,0,19.47612851576771,1091.9106475886235,8.527081589720797,0.029778870823942927,-1.997724436888653,-1.0773625263475424,-0.0
C003,Country 3,Asia,1988,0,21.20738455019873,1062.9180392692217,8.531547221219881,0.004465631499083177,-0.26646840245763315,-30.069970845749367,-0.0
C003,Country 3,Asia,1989,0,23.279065011831943,1219.4644913772845,8.544333620079877,0.012786398859995404,1.805212059175581,126.47648126231343,0.0
C003,Country 3,Asia,1990,0,18.705160276891082,1643.891450998813,8.562998570897417,0.018664950817539137,-2.76869267576528,550.903440883842,-0.0
C003,Country 3,Asia,1991,0,21.419103125014043,1177.714653631763,8.558838882038517,-0.004159688858900709,-0.054749827642318394,84.72664351679191,-0.0
C003,Country 3,Asia,1992,0,19.849703479145163,827.1134765850045,8.565738239642497,0.006899357603980881,-1.6241494735111992,-265.8745335299666,-0.0
C003,Country 3,Asia,1993,0,21.69548498321378,1333.3957179440013,8.57679545213275,0.011057212490251279,0.2216320305574193,240.4077078290302,0.0
C003,Country 3,Asia,1994,0,21.662319309062102,838.9531830396329,8.5825467817111,0.00575132957835068,0.1884663564057405,-254.03482707533817,0.0
C003,Country 3,Asia,1995,0,23.410848010621915,781.1679153612841,8.583903424667936,0.001356642956836308,1.9369950579655537,-311.82009475368693,0.0
C003,Country 3,Asia,1996,0,21.82755654714165,1235.9500634605595,8.585964823836164,0.0020613991682280654,0.3537035944852889,142.9620533455884,0.0
C003,Country 3,Asia,1997,0,19.747645165342327,804.8167633564365,8.61566248687848,0.02969766304231572,-1.726207787314035,-288.1712467585346,-0.0
C003,Country 3,Asia,1998,0,23.512048680446956,1250.5730433136905,8.618533964838836,0.0028714779603566404,2.038195727790594,157.58503319871943,0.0
C003,Country 3,Asia,1999,0,22.079489970620767,1112.0884318183573,8.638794335921915,0.020260371083078668,0.6056370179644048,19.100421703386246,0.0
C003,Country 3,Asia,2000,0,21.336802160109833,1187.0320711842026,8.643146746673294,0.004352410751378542,-0.1370507925465283,94.04406106923147,-0.0
C003,Country 3,Asia,2001,0,18.288027037665568,1188.4371949443007,8.673696819595689,0.03055007292239447,-3.1858259149907937,95.44918482932962,-0.0
C003,Country 3,Asia,2002,0,21.901938556344806,1458.9015166796296,8.689210674203402,0.015513854607713273,0.4280856036884444,365.9135065646585,0.0
C003,Country 3,Asia,2003,0,21.532639414340807,1330.2199472215866,8.727677961290135,0.03846728708673437,0.0587864616844449,237.23193710661553,0.0
C003,Country 3,Asia,2004,0,21.743222804489914,1213.0885235370897,8.750585050534882,0.022907089244746964,0.26936985183355233,120.10051342211864,0.0
C003,Country 3,Asia,2005,0,21.629661739652246,1155.9274249334974,8.77251443962822,0.021929389093336776,0.15580878699588396,62.9394148185263,0.0
C003,Country 3,Asia,2006,0,21.82683711152233,1592.9061769149253,8.785844571007251,0.01333013137903109,0.35298415886596857,499.9181667999542,0.0
C003,Country 3,Asia,2007,0,22.960633528328913,919.869572191543,8.794536783185931,0.008692212178679841,1.486780575672551,-173.11843792342802,0.0
C003,Country 3,Asia,2008,0,20.74554714775192,1015.9973937858852,8.818231411124945,0.023694627939013092,-0.7283058049044406,-76.99061632908592,-0.0
C003,Country 3,Asia,2009,0,22.573157329246243,1210.9749266101514,8.817148415795959,-0.00108299532898533,1.0993043765898811,117.98691649518037,0.0
C003,Country 3,Asia,2010,0,21.789906028269783,969.9416537158271,8.844866283949777,0.027717868153818194,0.31605307561342144,-123.04635639914397,0.0
C004,Country 4,Oceania,1960,0,20.414835374810057,770.7066682328729,9.718643490189207,-0.01573813624407385,0.72722508170758,43.03716983705169,0.0
C004,Country 4,Oceania,1961,0,19.591962596442528,724.8249944144585,9.704758134412604,-0.013885355776602399,-0.09564769665994888,-2.8445039813626636,-0.0
C004,Country 4,Oceania,1962,0,19.147074402013065,503.9145270572385,9.701071901239745,-0.0036862331728587053,-0.5405358910894122,-223.75497133858266,-0.0
C004,Country 4,Oceania,1963,0,22.489914051965293,821.4581811507059,9.681476491214564,-0.019595410025180542,2.8023037588628164,93.78868275488469,0.0
C004,Country 4,Oceania,1964,0,19.67864508137886,846.6120423075976,9.683949872533626,0.00247338131906161,-0.008965211723616306,118.9425439117764,-0.0
C004,Country 4,Oceania,1965,0,20.794000438216813,503.95426479872856,9.686523217820069,0.0025733452864436304,1.1063901451143359,-223.7152335970926,0.0
C004,Country 4,Oceania,1966,0,19.508687994775922,756.6766113462687,9.673612583244646,-0.012910634575423872,-0.1789222983265546,29.00711295044755,-0.0
C004,Country 4,Oceania,1967,0,20.79976729711369,1043.9548632935978,9.67500111778279,0.001388534538144602,1.1121570040112125,316.2853648977766,0.0
C004,Country 4,Oceania,1968,0,18.199324626280468,651.2376463922152,9.660841746902054,-0.014159370880735255,-1.4882856668220086,-76.43185200360597,-0.0
C004,Country 4,Oceania,1969,0,18.186337657963715,799.6500827870943,9.669664014230696,0.008822267328641324,-1.5012726351387613,71.98058439127317,-0.0
C004,Country 4,Oceania,1970,0,20.44865830485504,842.0445495626644,9.679071618252959,0.009407604022263373,0.761048011752564,114.37505116684326,0.0
C004,Country 4,Oceania,1971,0,19.467497921655152,738.4798737619769,9.678570933846991,-0.0005006844059671865,-0.22011237144732476,10.810375366155768,-0.0
C004,Country 4,Oceania,1972,0,21.452788001926525,654.7989963540637,9.695513288029122,0.016942354182131626,1.765177708824048,-72.8705020417575,0.0
C004,Country 4,Oceania,1973,0,18.961260260817728,597.3184329428676,9.690763780780042,-0.004749507249079635,-0.7263500322847491,-130.35106545295355,-0.0
C004,Country 4,Oceania,1974,0,20.975048232607534,610.5043031694812,9.689956522983888,-0.0008072577961541491,1.2874379395050575,-117.16519522633996,0.0
C004,Country 4,Oceania,1975,0,18.26509556208055,745.5503827946417,9.701200648704896,0.011244125721008122,-1.422514731021927,17.880884398820513,-0.0
C004,Country 4,Oceania,1976,0,17.607922164866174,749.4296928681744,9.698092748019997,-0.0031079006848996477,-2.0796881282363024,21.76019447235319,-0.0
C004,Country 4,Oceania,1977,0,18.972296165809556,545.3634384013973,9.7098651925943,0.011772444574302446,-0.7153141272929204,-182.3060599944239,-0.0
C004,Country 4,Oceania,1978,0,19.076742871893057,566.4570704041603,9.696041919042615,-0.013823273551684391,-0.6108674212094201,-161.2124279916609,-0.0
C004,Country 4,Oceania,1979,0,21.25228661507487,796.8535149173558,9.687885762016542,-0.00815615702607377,1.5646763219723923,69.18401652153466,0.0
C004,Country 4,Oceania,1980,0,20.046081388564,815.5898713264246,9.682118606522359,-0.005767155494183083,0.35847109546152467,87.92037293060343,0.0
C004,Country 4,Oceania,1981,0,20.959892271214237,799.2645666000528,9.69350211214445,0.011383505622092586,1.27228197811176,71.59506820423167,0.0
C004,Country 4,Oceania,1982,0,18.901562708224624,788.1761677217403,9.669209671533984,-0.024292440610466707,-0.7860475848778528,60.50666932591912,-0.0
C004,Country 4,Oceania,1983,0,18.478865267739323,729.923950913212,9.671946426601558,0.0027367550675740857,-1.2087450253631538,2.2544525173908596,-0.0
C004,Country 4,Oceania,1984,0,19.39336878042843,606.207216676337,9.672863553524143,0.0009171269225864047,-0.2942415126740485,-121.46228171948417,-0.0
C004,Country 4,Oceania,1985,0,18.551798107883325,878.3177014359502,9.687993520361728,0.015129966837583421,-1.1358121852191516,150.64820304012903,-0.0
C004,Country 4,Oceania,1986,0,18.20753454179333,804.3465979145698,9.684523246450356,-0.003470273911372666,-1.4800757513091476,76.6770995187486,-0.0
C004,Country 4,Oceania,1987,0,18.21186639112265,652.9230294723823,9.672096041808118,-0.012427204642238527,-1.4757439019798255,-74.7464689234389,-0.0
C004,Country 4,Oceania,1988,0,20.04600908767518,706.8958810508175,9.662482250513056,-0.009613791295060948,0.35839879457270385,-20.773617345003686,0.0
C004,Country 4,Oceania,1989,0,20.566067623042148,923.1888822801334,9.662226728659,-0.00025552185405659875,0.8784573299396712,195.51938388431222,0.0
C004,Country 4,Oceania,1990,0,20.869372369814293,765.6116475226846,9.66538237104457,0.003155642385570436,1.1817620767118164,37.942149126863455,0.0
C004,Country 4,Oceania,1991,0,19.680391862781025,767.4577065201646,9.646493358283944,-0.0188890127606252,-0.007218430321451308,39.78820812434344,-0.0
C004,Country 4,Oceania,1992,0,16.757357091178456,740.2008668750456,9.633880605652815,-0.01261275263112916,-2.930253201924021,12.531368479224398,-0.0
C004,Country 4,Oceania,1993,0,20.239340836089113,506.67511522764926,9.615255262294855,-0.018625343357959002,0.5517305429866362,-220.9943831681719,0.0
C004,Country 4,Oceania,1994,0,18.244101678915552,593.018065895149,9.616525919980129,0.0012706576852733122,-1.4435086141869249,-134.65143250067217,-0.0
C004,Country 4,Oceania,1995,0,18.53944872087246,744.3791891190156,9.611455750926673,-0.005070169053455876,-1.1481615722300162,16.7096907231944,-0.0
C004,Country 4,Oceania,1996,0,20.448945553242538,787.3970821573405,9.620308557158557,0.00885280623188397,0.7613352601400614,59.72758376151933,0.0
C004,Country 4,Oceania,1997,0,20.439450217220013,1010.68940337937,9.622078191157371,0.0017696339988134612,0.7518399241175366,283.0199049835488,0.0
C004,Country 4,Oceania,1998,0,20.6173246306446,707.7768473961871,9.61351033963636,-0.008567851521011655,0.9297143375421228,-19.892650999634043,0.0
